user_id,product_id,interaction_type,price
CUST0058,Featherlite Astro MB Mesh Fabric Office Executive Chair,purchase,4512
CUST0147,Guru Leather Office Adjustable Arm Chair,purchase,5394
CUST0001,WIPRO Fabric Office Arm Chair,view,4774
CUST0104,FURNITUREHUB Wooden Table/Home Decor/ Stool for Living ...,view,5732
CUST0112,Flipkart Perfect Homes Comfortable Plastic Outdoor Chai...,purchase,8795
CUST0057,AK HUB Multipurpose Portable Plastic Strong Stool For A...,wishlist,2170
CUST0064,Artesia Folding Sheesham Wood Relaxing Rest Chair Solid...,view,5630
CUST0022,Sitwell Bar Stool With Footrest Chrome Base (BLACK) Fab...,view,1404
CUST0021,REKART M5 White Leatherette Office Conference Chair,purchase,3009
CUST0028,AVRO furniture PLATINUM RATTAN (Set Of 4 Chairs) WITH 3...,purchase,8821
CUST0061,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,2040
CUST0136,Supreme Plastic Outdoor Chair,wishlist,7615
CUST0070,Artesia Rosewood (Sheesham) Wood Rocking Chair For Livi...,view,8272
CUST0035,REKART Ergonomic Adjustable Revolving Office Chair Foot...,view,9206
CUST0092,Allie Wood Sheesham Solid Wood Dining Chair,view,715
CUST0028,Cauvery enterprises special Fabric Study Folding Chair,wishlist,8225
CUST0051,SOMRAJ Comfortable Multipurpose Steel Dining/Restaurant...,purchase,8841
CUST0146,Zonco Cherry Stool,view,4290
CUST0091,WIPRO Fabric Office Arm Chair,wishlist,1377
CUST0053,Flipkart Perfect Homes Comfortable Plastic Outdoor Chai...,purchase,1382
CUST0066,MBTC Mavic Study chair NA Study Folding Chair,view,3563
CUST0140,GREEN SOUL Vienna Mid Back Ergonomic Chair|Home & Offic...,purchase,9367
CUST0144,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,purchase,870
CUST0089,Decorhand Wood Rocking Chair For Living Room / Garden -...,wishlist,8224
CUST0115,Flipkart Perfect Homes Studio Living & Bedroom Stool,view,6728
CUST0123,Nilkamal Stool,wishlist,1225
CUST0136,Allie Wood Sheesham Solid Wood Dining Chair,view,3941
CUST0104,FUTURE GENERATION A GROUP Stool,view,4365
CUST0070,indian armar Metal Outdoor Chair,purchase,4045
CUST0032,AVRO furniture PLATINUM RATTAN Plastic Outdoor Chair,wishlist,5240
CUST0044,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,purchase,9816
CUST0091,indian armar Metal Outdoor Chair,view,1260
CUST0057,Rainbow Arts Plastic Stool for Home and Garden Living &...,purchase,6666
CUST0057,Nilkamal stl31 Kitchen Stool,wishlist,5986
CUST0012,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,view,1560
CUST0112,Oakcraft Leatherette Office Executive Chair,purchase,5167
CUST0035,Nilkamal Plastic Cafeteria Chair,purchase,4565
CUST0018,HETAL Enterprises Fabric Office Arm Chair,view,8515
CUST0136,WIPRO Fabric Office Executive Chair,wishlist,6689
CUST0060,"NAYASA Bathroom Stool (Glossy, Grey Funk Stool) Stool",view,7379
CUST0070,FURNIMAX Folding study chair Fabric Study Folding Chair,purchase,6650
CUST0117,Supreme KENT BROWN SET OF 4 CHAIR FULLY COMFORT nd weig...,view,8715
CUST0118,WIPRO Fabric Office Arm Chair,wishlist,4468
CUST0059,CELLBELL Capree C190 High Back Mesh Office Adjustable A...,purchase,7676
CUST0115,"HOMIBOSS Plastic chair | Plastic Chairs For home , Livi...",purchase,9901
CUST0108,MRC Executive Chairs boom chair for office and study ta...,wishlist,4700
CUST0125,Artesia Folding Sheesham Wood Relaxing Rest Chair Solid...,view,3705
CUST0024,CELLBELL Zenith C107 Mid Back Mesh Office Executive Cha...,view,2249
CUST0009,IKEA Tareo Metal Dining Chair,view,6513
CUST0082,SAVYA HOME ZOOM Fabric Office Arm Chair,view,5259
CUST0022,Allie Wood Sheesham Solid Wood Dining Chair,purchase,7001
CUST0080,OAKLY Mid-Back Series Leatherette Office Arm Chair,wishlist,4818
CUST0106,Supreme FUTURA BROWN SET OF 2 CHAIR FULLY COMFORT nd we...,wishlist,1556
CUST0104,FRDE Foldable Storage Ottoman Footrest Toy Box Coffee T...,wishlist,6879
CUST0039,Allie Wood Sheesham Solid Wood Dining Chair,view,7078
CUST0134,NAYASA Bathroom Stool Cream/Brown Stool,purchase,5044
CUST0065,"Bestor Back Massage Chair With Vibration"" With Leathere...",view,7620
CUST0139,MOURYASHOPEE Wooden Stool with Brass Cutting Design Sto...,purchase,2778
CUST0099,WIPRO Fabric Office Arm Chair,purchase,8593
CUST0011,GREEN SOUL Vision Multi-Functional Ergonomic Chair|Gami...,view,4845
CUST0111,Nice Furniture Adjustable ARMS Office Chair for Compute...,wishlist,3255
CUST0130,EPONYMOUS Comfortable Sturdy Squat Toilet Foot Step Sto...,view,6211
CUST0013,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,wishlist,6984
CUST0027,JCT Stool,view,3702
CUST0085,CELLBELL Neso C106 Mid Back Mesh Office Executive Chair,purchase,8761
CUST0042,HiraWoodArt Mango Wooden Contemporary Antique Finish Fo...,purchase,2504
CUST0082,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,7245
CUST0045,Artesia Folding Sheesham Wood Relaxing Rest Chair Solid...,purchase,3424
CUST0077,Flipkart Perfect Homes Fabric Office Arm Chair,view,3102
CUST0074,CELLBELL C62 Comfortable Fabric Study Folding Chair,wishlist,2605
CUST0141,WIPRO Fabric Office Arm Chair,wishlist,8975
CUST0130,Cauvery enterprises Fabric Outdoor Chair,view,9751
CUST0041,Featherlite Helix HB Mesh Fabric Office Adjustable Arm ...,purchase,1150
CUST0066,Dev Enterprise Stool,wishlist,5868
CUST0133,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,wishlist,6167
CUST0034,Nilkamal Plastic Outdoor Chair,view,4673
CUST0091,Dikshawood Dining Chair (Set of 2) | Dining room Furnit...,wishlist,7701
CUST0145,"GREEN SOUL Zodiac Pro High Back Ergonomic Chair|Home, O...",purchase,9183
CUST0102,Decorhand Rosewood (Sheesham) Wood Rocking Chair For Li...,view,4219
CUST0123,REKART Ergonomic Adjustable Revolving Office Chair Foot...,purchase,7343
CUST0095,IKEA Stool,wishlist,555
CUST0110,RATISON Home/Office/Visitor/Study/Executive/Computer/St...,purchase,499
CUST0031,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,view,3775
CUST0002,"HOMIBOSS Plastic Chair | Plastic Chairs For home, Livin...",purchase,9005
CUST0072,VAS Collection Home Wooden Stool Living & Bedroom Stool,view,8800
CUST0117,SAVYA HOME Apollo High Back Mesh Office Executive Chair,wishlist,3537
CUST0009,WIPRO Fabric Office Executive Chair,view,9879
CUST0027,beaatho Verona Mid Back Sturdy Metal Base Nylon Mesh Re...,view,8372
CUST0063,Featherlite Contact MB Mesh Fabric Office Adjustable Ar...,wishlist,3531
CUST0014,GREEN SOUL Vienna High Back Ergonomic Chair|Home & Offi...,wishlist,8453
CUST0150,Allie Wood Sheesham Solid Wood Dining Chair,view,5050
CUST0127,Plastico BATHROOM GREEN ROUND STOOL Pack of 2 Stool,purchase,4074
CUST0087,wood craft india Wooden Hand-Crafted Corner Side Stool ...,wishlist,7881
CUST0006,SAVYA HOME APOLLO Polyester Office Adjustable Arm Chair,wishlist,5193
CUST0126,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,6965
CUST0012,JORDY Smart Retractable Folding Stools Portable Lightwe...,view,9395
CUST0063,AVRO furniture Plastic Outdoor Chair,wishlist,9359
CUST0047,LOFA Premium Aesthetic Design Strong Support Stool for ...,wishlist,4717
CUST0081,WIPRO Fabric Office Arm Chair,purchase,2825
CUST0017,IKEA Marius Living & Bedroom Stool,wishlist,4026
CUST0104,IKEA Tareo Metal Dining Chair,wishlist,9245
CUST0015,Billam 20 inch Bedroom & Kitchen Folding Stool (blue/wh...,purchase,8821
CUST0046,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,view,6101
CUST0127,AVRO furniture AVRO FURNITURE 9925 Plastic Chairs Plast...,wishlist,1347
CUST0052,"Guru Leather, Synthetic Fiber Office Adjustable Arm Cha...",wishlist,2549
CUST0134,JT Stool Red & Orange Color Set of 2 Outdoor & Cafeteri...,purchase,1237
CUST0092,Allie Wood Sheesham Solid Wood Dining Chair,purchase,5011
CUST0057,GREEN SOUL Vienna Mid Back Ergonomic Chair|Home & Offic...,purchase,8458
CUST0062,Supreme Hybrid Plastic Cafeteria Chair,view,9947
CUST0140,Nilkamal rosa brown hair sat of 4 Plastic Outdoor Chair,view,3639
CUST0046,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,wishlist,5613
CUST0137,Nilkamal CRYSTAL Plastic Cafeteria Chair,wishlist,1407
CUST0090,@Home by nilkamal Sutlej Solid Wood Dining Chair,wishlist,6607
CUST0036,Rose Designer Chairs Gaming Chairs Gaming Chair,view,6866
CUST0128,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,wishlist,3944
CUST0143,KUBER INDUSTRIES Stool,view,9352
CUST0012,NAYASA Bathroom Stool Cream/Brown Stool,wishlist,7396
CUST0119,Quick Shel 3D- CUTE CARTOON KIWI FRUIT FOLDING STORAGE ...,purchase,2806
CUST0023,WIPRO Fabric Office Executive Chair,wishlist,5176
CUST0126,ITALICA Oxy Stackable Plastic Chair Set/Plastic Chair F...,wishlist,7819
CUST0017,Supreme Futura Plastic Outdoor Chair,wishlist,4219
CUST0100,GTC School Bus Shaped Portable and Foldable Laundry Box...,view,913
CUST0007,WIPRO Fabric Office Arm Chair,purchase,2212
CUST0084,Infinite Stores Outdoor & Cafeteria Stool,purchase,7503
CUST0033,Medieval Arts Solid Wood Living Room Chair,view,6940
CUST0116,Dikshawood Solid Wood Dining Chair,view,613
CUST0063,Decorhand Rosewood (Sheesham) Wood Rocking Chair For Li...,purchase,3356
CUST0073,Supreme Hybrid Plastic Cafeteria Chair,wishlist,9029
CUST0133,Rainbow Arts Plastic Stool for Home Garden and Office S...,view,5374
CUST0046,Restomatt Mystique Plastic Outdoor Chair,purchase,8697
CUST0070,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,9073
CUST0047,Supreme WEB WHITE SET 4 OF CHAIR FULLY COMFORT nd weigh...,purchase,2427
CUST0102,Hariom Stool for Home & Garden Virgin Plastic Stool -fo...,wishlist,4804
CUST0118,Supreme Texas Plastic Outdoor Chair,view,2002
CUST0061,Allie Wood Sheesham Solid Wood Dining Chair,purchase,4242
CUST0098,Rose Designer Chairs Leatherette Office Executive Chair,purchase,7343
CUST0137,Cherry Wood Rosewood (Sheesham) Solid Wood Dining Chair,wishlist,9229
CUST0071,"LACOPINE 18 Inch Plastic Foldable Space Saving Stool,Su...",wishlist,3789
CUST0020,Allie Wood Sheesham Solid Wood Dining Chair,purchase,7695
CUST0127,Bantia Solid Wood Living Room Chair,view,4203
CUST0048,CELLBELL Watson C102 High Back Boss Chair Leatherette O...,purchase,3487
CUST0147,Nilkamal Plastic Outdoor Chair,wishlist,1069
CUST0035,WIPRO Fabric Office Arm Chair,purchase,7085
CUST0053,"ARLAVYA Armless ChAir for Office, Home, Garden, Set of ...",wishlist,7117
CUST0041,Chilli Billi Leatherette Office Executive Chair,purchase,1689
CUST0127,REKART Multi-Functional Ergonomic Chair PU-Leather Blac...,view,7888
CUST0136,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,view,3485
CUST0147,AVRO furniture Plastic Outdoor Chair,wishlist,8646
CUST0075,Supreme Cambridge Plastic Outdoor Chair Set Of 2 Plasti...,wishlist,2717
CUST0012,Nilkamal Stool,wishlist,2678
CUST0013,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,4651
CUST0029,CELLBELL Capree C190 High Back Mesh Office Adjustable A...,view,4777
CUST0087,Utkarsh Enterprise Stool,wishlist,570
CUST0056,AVRO furniture 9100 MATT AND GLOSS Plastic Outdoor Chai...,wishlist,9025
CUST0123,WIPRO Fabric Office Arm Chair,wishlist,3051
CUST0109,Young wolf Cube Shape Sitting Stool with Storage Box Li...,purchase,9645
CUST0077,Flipkart Perfect Homes Falcon Medium Back Office Revolv...,wishlist,1911
CUST0048,DORLOTER 18 Inch Step Stool For Kitchen Garden Bathroom...,wishlist,1253
CUST0030,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,purchase,5036
CUST0146,Smarts collection Wooden & Iron Rocking Chair for Garde...,purchase,4833
CUST0127,Guru Leather Office Visitor Chair,view,7130
CUST0142,Creative Emporium Solid Wood Outdoor Chair,wishlist,3951
CUST0009,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,wishlist,6618
CUST0107,"NAYASA Strong No 515 Plastic Patla, Ivory Bathroom Stoo...",view,6364
CUST0018,"Cello Furniture Cello Comfort Relax Chair (Set of 2 Pc,...",purchase,4472
CUST0024,Supreme WEB GREEN SET 6 OF CHAIR FULLY COMFORT nd weigh...,view,8126
CUST0051,WIPRO Fabric Office Executive Chair,purchase,9849
CUST0093,AVRO furniture 9100 MATT AND GLOSS Plastic Outdoor Chai...,wishlist,4920
CUST0115,GREEN SOUL Vienna Mid Back Ergonomic Chair|Home & Offic...,purchase,8846
CUST0075,SAVYA HOME gaming chair Leatherette Office Executive Ch...,view,4843
CUST0038,Allie Wood Sheesham Solid Wood Dining Chair,view,2051
CUST0095,NIRVA Premium Heavy Duty Portable 18 Inch Folding Step ...,purchase,8196
CUST0098,OAKLY Mid Back Ergonomic Office Chair Leatherette Offic...,purchase,2998
CUST0049,MISURAA Xenon Gaming Xenon High Back Aluminium Ergonomi...,wishlist,4089
CUST0097,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,3393
CUST0115,Nilkamal Crystal Plastic Outdoor Chair,purchase,4908
CUST0117,Morris Scissor Height-Adjustable Multi Purpose Plastic ...,wishlist,4098
CUST0073,MRC Executive Chairs MRC GAMING CHAIR FOR ESPORTS/YOUTU...,view,3218
CUST0089,Allie Wood Sheesham Solid Wood Dining Chair,purchase,7415
CUST0069,JCT HEAVY WOODEN STOOL WITH 4 BABOOL WOOD LEGS VERY STR...,view,7624
CUST0051,Nilkamal Stool,purchase,6242
CUST0141,INGITAGNA Portable Folding Camping Chair Portable Fishi...,view,1123
CUST0112,WIPRO Fabric Office Arm Chair,purchase,8136
CUST0149,CELLBELL GC03 Transformer Series with Removable Neck Re...,purchase,2146
CUST0150,"Veenu EASY CHAIR –EXTRA-WIDE FOLDABLE, LIGHT WEIGHT, RU...",wishlist,2439
CUST0059,SAVYA HOME Leatherette Office Adjustable Arm Chair,wishlist,8909
CUST0090,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,purchase,6816
CUST0075,IKEA Forsiktig Stool,purchase,9303
CUST0049,REKART Multi-Functional Ergonomic Gaming Chair Adjustab...,wishlist,2914
CUST0040,Supreme Web for Home & Garden Plastic Outdoor Chair,view,6843
CUST0048,Allie Wood Sheesham Solid Wood Dining Chair,view,9280
CUST0042,Drogo MultiPurpose Ergonomic Gaming Chair with Head & U...,view,1943
CUST0069,Flipkart Perfect Homes Plastic Premium Mystique Brown 4...,view,8551
CUST0130,NORWICH ENTERPRISE Cube Shape Sitting Stool with Storag...,view,1184
CUST0040,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,wishlist,6058
CUST0026,RATISON Comfortable Office/Visitor/Study/Executive/Comp...,wishlist,7083
CUST0050,Nilkamal 2230 -HIGH BACK (DARK BEIGE) Plastic Outdoor C...,view,1605
CUST0018,Nilkamal Thames Fabric Office Arm Chair,wishlist,929
CUST0026,Decorhand Rosewood (Sheesham) Wood Rocking Chair For Li...,wishlist,8041
CUST0076,Flipkart Perfect Homes Leatherette Office Executive Cha...,wishlist,1445
CUST0034,CELLBELL Batman High Back Leo Series Batman Gaming Chai...,wishlist,5239
CUST0079,GTC Portable & Foldable Laundry Box Folding/Sitting Sto...,purchase,7125
CUST0132,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,wishlist,2693
CUST0143,Nilkamal Stool,wishlist,1618
CUST0100,MINT ART Stool,purchase,688
CUST0053,MISURAA Xenon High Back Ergonomic Chair with Advanced S...,wishlist,6011
CUST0120,WIPRO Fabric Office Executive Chair,wishlist,3732
CUST0061,Oakcraft Leatherette Office Executive Chair,view,7747
CUST0132,Nilkamal Crystal PP Plastic Cafeteria Chair,view,7406
CUST0040,Flipkart Perfect Homes Revolving | Adjustable Headrest|...,purchase,5202
CUST0066,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,8464
CUST0121,HETAL Enterprises Fabric Office Arm Chair,wishlist,6154
CUST0142,IKEA Eldeb Fabric Office Arm Chair,purchase,9400
CUST0100,HETAL Enterprises Fuzzy High Back Chair Leatherette Off...,purchase,5153
CUST0031,Allie Wood Sheesham Solid Wood Dining Chair,purchase,3896
CUST0049,SPIRITUAL HOUSE Inflatable Chair & Gaming sofa Multipur...,view,6368
CUST0096,Supreme Web for Home & Garden Plastic Outdoor Chair,view,997
CUST0119,"GREEN SOUL NewYork Superb High Back Ergonomic|Home, Off...",wishlist,4451
CUST0126,WIPRO Fabric Office Arm Chair,view,9148
CUST0040,KITHANIA Leather Office Visitor Chair,purchase,5880
CUST0018,CELLBELL Mesh Office Executive Chair,wishlist,2452
CUST0067,Guru Leather Office Adjustable Arm Chair,wishlist,7216
CUST0077,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,wishlist,7094
CUST0085,YASHODEEP PLASTIC Plastic Multipurpose Stool for Sittin...,view,9391
CUST0104,Supreme Futura for Home& Garden Plastic Outdoor Chair,wishlist,1927
CUST0030,Veeshna Fabric Office Executive Chair,wishlist,5799
CUST0055,Allie Wood Sheesham Solid Wood Dining Chair,purchase,9071
CUST0002,CELLBELL Neso C106 Mid Back Mesh Office Executive Chair,purchase,6746
CUST0124,APEX CHAIRS SAVYA HOME BEATLE CHROME BASE HIGH BACK OFF...,view,2326
CUST0039,HASTHIP ® Gaming Chairs for Gamer Ergonomic Racing Styl...,purchase,1656
CUST0004,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,purchase,7811
CUST0084,"Trevi ""ORTHO"" jazz Elegant High Back Ergonomic Chair|Ho...",view,7248
CUST0031,HETAL Enterprises Leatherette Office Visitor Chair,wishlist,3857
CUST0139,REKART Multi-Functional Ergonomic with Lumbar Support &...,wishlist,5340
CUST0147,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,wishlist,9027
CUST0005,Flipkart Perfect Homes Stork Medium Back Revolving Chai...,wishlist,4693
CUST0120,YASHODEEP PLASTIC Plastic Multipurpose Stool for Sittin...,view,4326
CUST0002,"Supreme Cambridge Set of 2 Chairs, Wenge Plastic Cafete...",view,8837
CUST0038,WIPRO Fabric Office Executive Chair,purchase,4974
CUST0095,cauvery Metal Living Room Chair,view,7486
CUST0060,VANIYA CRAFTS Wooden Carved Beautiful Handmade Stool |T...,purchase,9525
CUST0026,Supreme Web for Home & Garden Plastic Outdoor Chair,view,2466
CUST0125,WIPRO Fabric Office Arm Chair,view,6227
CUST0109,crafthub Stool,view,4601
CUST0002,Nice Furniture Leather Office Arm Chair,view,4065
CUST0032,"Finch Fox Student Chair with Writing Pad, Heavy 1"" Inch...",view,4098
CUST0119,Artesia Folding Sheesham Wood Relaxing Rest Chair Solid...,view,5017
CUST0048,Flipkart Perfect Homes Sango Fabric Office Executive Ch...,purchase,6266
CUST0065,Nilkamal Mystique Rosa Plastic Outdoor Chair,purchase,8996
CUST0049,Woodshopee Bedside table flower stand table standard si...,purchase,5851
CUST0025,Allie Wood Sheesham Solid Wood Dining Chair,view,7537
CUST0082,"RAINBOW Bamboo cane chair (Natural, Antique) with cushi...",purchase,1955
CUST0138,JIFFY ENTERPRISE Cube Shape Sitting Stool with Storage ...,view,7363
CUST0075,Ashvath Foldable Stool With Storage Space Laod Capacity...,view,3025
CUST0059,Allie Wood Sheesham Solid Wood Dining Chair,purchase,5055
CUST0115,Flipkart Perfect Homes Beleza Tufted Blue Wing Solid Wo...,purchase,9029
CUST0088,Phirkcraft Wooden Handcrafted Foldable Outdoor & Cafete...,wishlist,7681
CUST0147,REKART Ergonomic Adjustable Revolving Office Chair Foot...,view,9969
CUST0034,Allie Wood Sheesham Solid Wood Dining Chair,view,2895
CUST0042,Oakcraft Leatherette Office Executive Chair,purchase,508
CUST0074,rajasthani handmade mudda Stool,wishlist,7520
CUST0090,GOCART 12 Inches Super Strong Folding Step Stool for Ad...,wishlist,3324
CUST0092,WIPRO Fabric Office Arm Chair,purchase,2557
CUST0026,beaatho *OSLO* Ergonomically Adjustable Executive High ...,wishlist,769
CUST0037,SOMRAJ NA Office Visitor Chair,wishlist,6791
CUST0031,FashionFrame Folding stool Living & Bedroom Stool Solid...,wishlist,1827
CUST0063,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,wishlist,5017
CUST0150,Guru Leather Office Visitor Chair,view,5099
CUST0097,Supreme Web for Home & Garden Plastic Outdoor Chair,purchase,9429
CUST0058,Dev Enterprise 18 inch Space Saving Plastic Foldable St...,purchase,2337
CUST0074,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,5061
CUST0123,REKART Multi-Functiol Ergonomic Gaming Chair PU-Leather...,purchase,7564
CUST0120,CELLBELL GC02 Transformer Series with Removable Neck Re...,purchase,5116
CUST0111,CELLBELL Grazia C57 High Back Boss Chair Leatherette Of...,wishlist,6667
CUST0119,WIPRO Fabric Office Arm Chair,wishlist,9862
CUST0124,RAINBOW Cane Dining Chair,wishlist,2049
CUST0055,"POLYSET Optima Classic Perfect Posture Plastic Stool, S...",wishlist,8810
CUST0059,Supreme Web for Home & Garden Plastic Outdoor Chair,view,6011
CUST0058,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,purchase,3552
CUST0130,Dime Store footrest stool-natural wood Living & Bedroom...,purchase,9542
CUST0103,Supreme Plastic Outdoor Chair,purchase,5213
CUST0051,RATISON Comfortable Office/Visitor/Study/Executive/Comp...,view,7636
CUST0109,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,purchase,865
CUST0097,VIZOLT Fabric Office Adjustable Arm Chair,wishlist,509
CUST0150,INNOWIN Luna Ultimate Ergonomic Multi Functional Racing...,view,4605
CUST0042,REKART M2 Red Leatherette Office Conference Chair,view,6862
CUST0025,WIPRO Fabric Office Executive Chair,purchase,3646
CUST0016,CELLBELL Zenith C107 Mid Back Mesh Office Executive Cha...,purchase,3716
CUST0145,Oakcraft Leatherette Office Executive Chair,wishlist,5476
CUST0026,MUBBA Back support for sitting Blue Floor Chair,view,7923
CUST0059,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,8448
CUST0075,GOCART 12 Inches Super Strong Folding Step Stool for Ad...,view,8834
CUST0134,cauvery Metal Living Room Chair,purchase,3783
CUST0073,CELLBELL Watson C102 High Back Boss Chair Leatherette O...,purchase,1940
CUST0123,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,9640
CUST0014,Supreme Web for Home & Garden Plastic Outdoor Chair,purchase,2228
CUST0054,Creative Idea High-Eit-Red-13x13-Inch-Round-01 Living &...,purchase,5011
CUST0039,MBTC Clark Metal Outdoor Chair,view,6249
CUST0016,WIPRO Fabric Office Arm Chair,wishlist,3106
CUST0049,Kashtabhanjan enterprise Folding Organizer Storage Otto...,wishlist,8073
CUST0083,INNOWIN GS 01 Luna Ultimate Ergonomic Multi Functional ...,view,7904
CUST0025,Essential world Metal Living Room Chair,view,9434
CUST0082,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,view,1336
CUST0027,MRC Executive Chairs GAMING CHAIR BLUE Gaming Chair,wishlist,629
CUST0051,Guru Leather Office Adjustable Arm Chair,wishlist,3257
CUST0132,KITHANIA Iron Chair Jali Steel Stool for Home/Study Cha...,wishlist,8529
CUST0058,Allie Wood Sheesham Solid Wood Dining Chair,wishlist,1535
CUST0120,Oakcraft Mesh Office Adjustable Arm Chair,purchase,5028
CUST0049,INNOWIN Venture High Back Leatherette Office Adjustable...,wishlist,702
CUST0055,CELLBELL Zenith C107 Mid Back Mesh Office Executive Cha...,wishlist,3857
CUST0010,WIPRO Fabric Office Arm Chair,view,6987
CUST0069,OAKLY Mid Back Ergonomic Office Chair Leatherette Offic...,purchase,9182
CUST0095,cello Jordan Plastic Outdoor Chair,view,5250
CUST0126,"Nilkamal Crystal PP Plastic (Weather Brown, Set of 4) P...",view,5157
CUST0005,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,wishlist,3886
CUST0040,SAVYA HOME APOLLO MEDIUM BACK Synthetic Office Arm Chai...,view,7955
CUST0022,Flipkart Perfect Homes Matrix High Back Office Mesh Off...,view,2930
CUST0041,ITALICA Premium Plastic Arm Chair/Glossy Finish/ Sturdy...,wishlist,8432
CUST0116,Custom Decor Solid Wood 4 Seater Dining Set,view,2601
CUST0120,Taskwood Furniture Solid Sheesham Wood 4 Seater Dining ...,wishlist,1774
CUST0131,Flipkart Perfect Homes Luzon Metal 4 Seater Dining Set,view,517
CUST0041,AVRO furniture Set of 4 chairs +1 Delta Table Plastic 4...,wishlist,9469
CUST0059,Taskwood Furniture Solid Wood Four Seater Dining Table ...,wishlist,6213
CUST0124,limraz furniture Engineered Wood 2 Seater Dining Table,view,5097
CUST0136,Custom Decor Solid Wood 4 Seater Dining Set,view,6131
CUST0141,Nilkamal Alexios Engineered Wood 4 Seater Dining Set,view,9096
CUST0141,Kendalwood Furniture Premium Dining Room Furniture Wood...,wishlist,7953
CUST0053,Flipkart Perfect Homes Atiu Metal 4 Seater Dining Set,view,3499
CUST0126,Taskwood Furniture Solid Wood Four Seater Dining Table ...,view,2534
CUST0104,TRUE FURNITURE Sheesham Wood 4 Seater Dining Table Set ...,purchase,2948
CUST0102,Flipkart Perfect Homes Capri Solid Wood 4 Seater Dining...,purchase,3439
CUST0014,Flipkart Perfect Homes Luzon Metal 6 Seater Dining Set,view,4033
CUST0147,Shree Jeen Mata Enterprises Solid Sheesham Wood 4 Seate...,view,672
CUST0063,Studio Kook Dolce Folding Dining Table Engineered Wood ...,view,2236
CUST0046,limraz furniture Engineered Wood 4 Seater Dining Table,purchase,3588
CUST0089,Custom Decor Solid Wood 4 Seater Dining Set,wishlist,7709
CUST0086,Suncrown Furniture Sheesham Solid Wood 4 Seater Dining ...,purchase,1898
CUST0105,Modway Solid Wood 6 Seater Dining Set,wishlist,2142
CUST0076,Flipkart Perfect Homes Solid Wood 4 Seater Dining Set,wishlist,4081
CUST0136,Flipkart Perfect Homes Arranmore Solid Wood 6 Seater Di...,wishlist,1889
CUST0010,Custom Decor Solid Wood 4 Seater Dining Set,view,5966
CUST0074,Home Centre Noir Solid Wood 6 Seater Dining Table,view,4668
CUST0111,Allie Wood Sheesham Solid Wood 4 Seater Dining Set,wishlist,8550
CUST0104,Kendalwood Furniture Premium Dining Room Furniture Wood...,view,6865
CUST0139,Flipkart Perfect Homes Solid Wood 6 Seater Dining Set,purchase,9250
CUST0038,Suncrown Furniture Sheesham Wood Solid Wood 4 Seater Di...,view,3645
CUST0067,Kendalwood Furniture Premium Dining Room Furniture Wood...,wishlist,7048
CUST0066,Patelraj Folding Solid Wood 2 Seater Dining Table,purchase,1647
CUST0070,Mooncraft Furniture CNC Cutting 2 chair 1 Bench Solid W...,purchase,2613
CUST0014,Home Centre Oxville Solid Wood 4 Seater Dining Table,purchase,1903
CUST0027,IKEA Tropical Metal 4 Seater Dining Set,wishlist,8378
CUST0067,limraz furniture Engineered Wood 4 Seater Dining Table,wishlist,3529
CUST0129,Nilkamal Plastic 4 Seater Dining Table,view,2212
CUST0069,Home Centre Engineered Wood 4 Seater Dining Table,wishlist,6035
CUST0036,Kendalwood Furniture Solid Wood 6 Seater Dining Table,view,7316
CUST0016,IKEA Tareo Metal 4 Seater Dining Set,purchase,8574
